102362
14429
15858
32835
14630
59181
8539
52975
42090
13518
39829
16539
17532
18626
22078
10589
20703
20382
17306
43434
77836
12312
40768
2372
11482
4105
12101
44582
59710
10425
22029
11224
23755
41155
91572
25487
5647
7970
94620
20015
18521
56624
7171
10047
23534
27494
47804
54045
35785
29544
11850
101650
81506
12955
34059
36918
36560
11236
51988
81296
63800
52770
70122
43749
27772
84933
20228
44442
20338
48431
28215
7354
25899
59106
40182
44955
54716
23399
48013
18468
124474
47453
40434
26824
40130
86156
17048
105149
5303
33945
32311
24871
27961
71013
7496
39678
30336
5447
25060
6354
