91383
28960
35913
135481
46286
47265
56979
53022
120868
108957
84663
36537
23092
246297
29908
107449
47021
51583
177787
42943
83663
100920
168080
127247
104791
12357
54183
19293
64819
35472
18095
60447
274551
58103
30422
23879
52771
50493
106077
76594
30429
80971
122713
76892
64733
70514
238165
14007
186990
170364
65329
147842
88643
123528
91036
41662
9615
17941
93240
112552
26548
163484
55530
143125
52533
67958
69687
43095
63620
50548
44594
196100
245394
61238
97117
4314
28199
148216
139904
27171
33502
79652
77217
67910
31674
33470
81419
61794
140903
126335
21027
114781
114685
74659
148769
79702
90399
149772
30322
58017
