1921
4425
3184
1026
3657
4819
1061
2957
3211
790
957
3115
375
955
828
1555
5472
2756
572
2028
3111
6949
731
1015
4488
1440
1598
4637
4968
3537
7129
2510
2244
2361
4900
7171
1729
3601
5517
1181
2930
1088
1301
1518
3012
3352
901
3550
1360
4730
5939
3070
1232
3753
4838
1780
2858
2785
1003
3592
5959
8005
462
4064
2000
3503
813
3547
10554
3601
9047
1419
1254
2548
1692
3256
997
1864
1178
3164
10951
4263
5255
1446
2944
1030
2676
2963
2978
446
5764
1061
1204
7340
5554
1370
1039
756
959
797
